sent_2003,sent_2015,x
-0.03404761904761904,0.2033333333333333,0.03481952486080231
0.16727272727272727,0.52,0.7081248140650284
0.15246305418719214,0.4231527093596059,0.6287089248351256
-0.018872549019607842,0.5678921568627451,0.21430276131503367
0.010416666666666657,0.4760416666666667,0.7661812860906686
-0.035546875,0.5602864583333332,0.612747744191044
-0.16127450980392158,0.5588235294117647,0.6647722861017094
-0.1953125,0.5208333333333333,0.4112222635512919
-0.027570820991873652,0.5314403432824485,0.6678011882601635
0.25,0.35833333333333334,0.071248891829929
0.40201754385964905,0.6857017543859649,0.9792782258237233
0.07152777777777777,0.5833333333333333,0.17889046770629358
0.36800595238095235,0.572172619047619,0.43944734439004995
0.0,0.0,0.17533332713730165
-0.06785714285714285,0.6488095238095238,0.5525707326823802
0.2395545314900153,0.6956989247311827,0.6906791593215957
-0.03404761904761904,0.2033333333333333,0.3533928613058497
0.16727272727272727,0.52,0.3739076324257411
0.15246305418719214,0.4231527093596059,0.7521911925905168
-0.018872549019607842,0.5678921568627451,0.26066802314928417
0.010416666666666657,0.4760416666666667,0.7360209881970619
-0.035546875,0.5602864583333332,0.3025507714685325
-0.16127450980392158,0.5588235294117647,0.24844114321039257
-0.1953125,0.5208333333333333,0.5205430228315
-0.027570820991873652,0.5314403432824485,0.18815450537233835
0.25,0.35833333333333334,0.0360208786922398
0.40201754385964905,0.6857017543859649,0.04800808724579353
0.07152777777777777,0.5833333333333333,0.27382902548282806
0.36800595238095235,0.572172619047619,0.3828895256803586
0.0,0.0,0.7803853182483035
-0.06785714285714285,0.6488095238095238,0.6582046867127405
0.2395545314900153,0.6956989247311827,0.5389798595653007
-0.03404761904761904,0.2033333333333333,0.5560884222174375
0.16727272727272727,0.52,0.8791782475740922
0.15246305418719214,0.4231527093596059,0.6832539735007422
-0.018872549019607842,0.5678921568627451,0.15634843058522285
0.010416666666666657,0.4760416666666667,0.07070180642376833
-0.035546875,0.5602864583333332,0.10624150008456101
-0.16127450980392158,0.5588235294117647,0.6355775677780044
-0.1953125,0.5208333333333333,0.3768461051516899
-0.027570820991873652,0.5314403432824485,0.06284980038930454
0.25,0.35833333333333334,0.961320005768638
0.40201754385964905,0.6857017543859649,0.4611589448874094
0.07152777777777777,0.5833333333333333,0.7029931494237325
0.36800595238095235,0.572172619047619,0.892067935745771
-0.03404761904761904,0.2033333333333333,0.209087302101853
0.16727272727272727,0.52,0.3803684772180793
0.15246305418719214,0.4231527093596059,0.8785479093844738
-0.018872549019607842,0.5678921568627451,0.42720653608964176
0.010416666666666657,0.4760416666666667,0.9154281533832187
-0.035546875,0.5602864583333332,0.6965961494772327
-0.16127450980392158,0.5588235294117647,0.8435791796807269
-0.1953125,0.5208333333333333,0.5701021330605666
-0.027570820991873652,0.5314403432824485,0.6876513301841947
0.25,0.35833333333333334,0.2380760989482429
0.40201754385964905,0.6857017543859649,0.437541324872635
