,artist,name_track,name_album,acousticness,danceability,energy,loudness,tempo,valence
896,Michael Jackson,Don't Stop 'Til You Get Enough,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",0.04758551307847083,0.9117341640706127,0.9480122324159022,0.17321077696739604,0.5703013735292151,0.913265306122449
1726,Rihanna,Don't Stop The Music,Good Girl Gone Bad: Reloaded,0.03380281690140845,0.8670820353063343,0.6819571865443426,0.20241782395843747,0.5862494145534836,0.553061224489796
